sa2_code_16,ANZSIC,mean,std,count
403041082.0,25.0,30748.53015820439,24862.333428779555,16.0
403041082.0,32.0,23379.370503292896,17623.100363001162,17.0
403041082.0,33.0,47281.13913200647,31376.85781648471,13.0
403041082.0,42.0,45898.11958064185,38753.6965433884,17.0
403041082.0,3242.0,31760.77871927258,31697.692105548977,10.0
403041082.0,9419.0,19669.686299345365,10165.54753792313,28.0
403041083.0,13.0,47919.2001639799,43867.019969305315,32.0
403041083.0,1214.0,32057.44634130003,24804.54082914605,23.0
403041084.0,8539.0,14221.309203547484,11498.331037787417,10.0
403041084.0,9511.0,12658.660035262314,5550.7244920247695,12.0
403041087.0,32.0,6807.2317092313215,4042.813507317034,15.0
403041087.0,9511.0,18735.390025965153,12131.791346941072,16.0
403041088.0,13.0,35858.448955124964,23977.786404308663,22.0
404011091.0,4511.0,39263.968886559545,24818.850493264545,19.0
404011091.0,4512.0,20393.822659516736,10713.925001293099,17.0
404011091.0,6932.0,27784.870967719056,20600.56587189838,12.0
404011091.0,8539.0,15704.377309026984,5509.07756509035,11.0
404011091.0,9419.0,22955.571387422795,12807.804761574329,12.0
404011091.0,9511.0,23941.858447850154,15990.035587141208,27.0
404011092.0,4511.0,105423.602863745,79514.27968546713,19.0
404011092.0,4512.0,26970.29024388078,15198.045967939093,14.0
404011092.0,8539.0,10950.334728306983,5725.987867505793,19.0
404011092.0,9511.0,16440.916554161024,9835.986668445117,17.0
404011093.0,32.0,24076.027055500563,17828.58208446379,16.0
404011093.0,33.0,57176.97594829708,41690.093710616675,11.0
404011093.0,34.0,51072.78393999706,29691.891433038498,18.0
404011093.0,37.0,76478.6287400536,44019.02966712425,13.0
404011093.0,42.0,53059.427592123095,41722.331919111195,22.0
404011093.0,3232.0,31196.88902953052,20231.56852455183,12.0
404011093.0,4511.0,47531.25277491853,30967.067513508715,29.0
404011093.0,4512.0,37499.46185184855,34671.31670209747,15.0
404011093.0,4520.0,171317.30113526055,85400.955563989,11.0
404011093.0,6712.0,18734.72355766762,25285.335552491262,13.0
404011093.0,6962.0,24964.336713636043,22032.138234275906,13.0
404011093.0,7000.0,12607.746919325155,10292.661534714032,11.0
404011093.0,8539.0,14315.708261405922,12613.881938386596,18.0
404011093.0,9511.0,30175.6130888093,17152.454879286666,18.0
404011093.0,9539.0,16249.477005711247,8547.396334025298,12.0
404011095.0,4511.0,40858.23151929382,25806.3999266508,11.0
404011095.0,4512.0,43403.231364521576,41057.08191916063,15.0
404011095.0,9511.0,16182.168964663055,7662.385651585697,14.0
404011096.0,4511.0,53691.07551758855,29129.230278693714,16.0
404011096.0,4512.0,66994.62581099784,50063.10441563497,14.0
404011096.0,8539.0,14182.26152046604,13971.404231500856,16.0
404011096.0,9511.0,73180.15850850251,75548.09578109958,23.0
404011097.0,12.0,7182.010161661136,4219.356131406351,11.0
404011097.0,32.0,21698.68365144016,20077.0201342577,17.0
404011097.0,42.0,38439.79985705382,32259.520611492873,13.0
404011097.0,52.0,12735.796005999126,11964.895298330028,14.0
404011097.0,3232.0,31701.96599318888,24501.787020016367,12.0
404011097.0,4511.0,67938.10044700267,56335.22467585951,30.0
404011097.0,4512.0,43377.25022463335,30802.766061053866,36.0
404011097.0,9511.0,44841.966458980256,44372.89474354756,40.0
404021099.0,4511.0,35893.69605193786,17385.808889300897,18.0
404021099.0,8539.0,10230.561911215947,5318.008588972093,16.0
404021101.0,22.0,119369.75521163258,115077.6257697556,14.0
404021101.0,32.0,24497.425918590987,22911.65189501476,16.0
404021101.0,33.0,56234.47105550726,52414.44841828108,16.0
404021101.0,42.0,33692.74063563478,21925.070496241322,13.0
404021101.0,4512.0,34511.810060449636,27097.289613213215,18.0
404021101.0,4610.0,101676.66954605436,91263.02424137147,14.0
404021101.0,9419.0,40883.14508058284,30212.063577319575,11.0
404021101.0,9511.0,18607.88592603921,11372.55253072513,13.0
404021102.0,13.0,56860.08728976468,54086.1460544027,11.0
404021102.0,22.0,51698.16037052264,42416.23481676002,35.0
404021102.0,23.0,132578.70353709487,118001.9549792452,15.0
404021102.0,24.0,84994.76040283279,80629.4475713606,25.0
404021102.0,32.0,40198.2035466886,32396.028526698017,20.0
404021102.0,33.0,101483.80420827563,84982.91297986006,17.0
404021102.0,34.0,90985.34734418619,79979.79259865193,23.0
404021102.0,35.0,84051.25279163446,43405.30601301336,13.0
404021102.0,36.0,109844.04639257804,87983.15979800042,21.0
404021102.0,37.0,80607.87464827158,58098.525322076806,14.0
404021102.0,42.0,96015.90924126469,92722.71339439301,14.0
404021102.0,52.0,30888.454122583353,42632.93760718562,10.0
404021102.0,66.0,82465.26620191438,66906.94106779569,18.0
404021102.0,3232.0,20483.447335979712,14435.716933960566,13.0
404021102.0,4110.0,36396.012810728724,20036.939975046997,10.0
404021102.0,4511.0,39779.90267128419,20315.765284401892,10.0
404021102.0,4512.0,36648.30725237014,20528.440471197202,26.0
404021102.0,4610.0,104734.59594975674,98759.75347297982,18.0
404021102.0,6712.0,56307.61331205642,37401.72233469435,10.0
404021102.0,9412.0,64164.57071676049,67383.75588068181,10.0
404021102.0,9419.0,64237.65204304804,60470.01862863968,23.0
404021102.0,9429.0,46201.18334786708,35717.17028695992,12.0
404021102.0,9511.0,59740.1870461073,55611.1684065468,28.0
404031104.0,4271.0,215930.18535638344,141121.9827569988,16.0
404031106.0,4511.0,55557.45070778525,47676.886906980675,13.0
404031107.0,32.0,29832.855321864718,26693.23646524478,20.0
404031107.0,33.0,48577.67123196695,20944.42514500089,10.0
404031107.0,34.0,43123.95297490964,35316.766064255804,21.0
404031107.0,37.0,45144.41225209926,28894.958630939247,15.0
404031107.0,42.0,86742.00531732052,74730.36614651773,23.0
404031107.0,69.0,37706.54229278221,33229.56478723645,12.0
404031107.0,3011.0,25213.473569717127,22782.81398717556,11.0
404031107.0,3232.0,27729.619163824613,24415.193241094774,13.0
404031107.0,4511.0,53631.33577354632,34982.34106074016,29.0
404031107.0,4512.0,39722.2941953851,23738.150144049512,18.0
404031107.0,6712.0,29751.233812600483,23676.6207147742,12.0
404031107.0,6720.0,27276.121717547725,17321.923846462527,16.0
404031107.0,6962.0,13478.584360460767,13784.842680266502,12.0
404031107.0,8511.0,35766.7237905817,21772.56530001896,12.0
404031107.0,8512.0,44775.13323488626,30586.19916426467,17.0
404031107.0,8539.0,10523.400157430311,8073.738173584045,18.0
404031107.0,9511.0,16895.146494046407,8465.695909419925,15.0
404031108.0,11.0,91804.8971660948,98822.6773826062,15.0
404031108.0,25.0,39682.57267928657,41122.68188496572,14.0
404031108.0,32.0,45364.93257668968,34070.82875660377,22.0
404031108.0,33.0,58650.39611347582,35966.4585091764,15.0
404031108.0,34.0,77796.4632789267,69972.20748210057,19.0
404031108.0,36.0,44045.67374231373,38883.52433657902,16.0
404031108.0,37.0,42076.151033126276,31229.00325582584,14.0
404031108.0,42.0,100327.96057302006,96266.60587876987,29.0
404031108.0,51.0,31285.907153453045,26140.939735693348,13.0
404031108.0,66.0,61664.366181319354,45811.85937783518,10.0
404031108.0,69.0,98817.89896972672,118345.1716966339,21.0
404031108.0,72.0,78757.49870063401,72474.54342187692,15.0
404031108.0,94.0,30785.04850044355,33057.28736178601,12.0
404031108.0,3011.0,23491.57079027247,35039.205563067626,11.0
404031108.0,3232.0,40262.93250347043,43237.38880181151,28.0
404031108.0,4511.0,51293.37115875934,38665.70750846847,46.0
404031108.0,4512.0,50252.96870940506,29357.85291388611,38.0
404031108.0,6419.0,30715.53391100523,16001.813330276858,19.0
404031108.0,6712.0,23165.546804249534,18541.806210417322,11.0
404031108.0,6720.0,26219.158216870645,16934.60345298614,13.0
404031108.0,6923.0,89240.23726176728,60499.47099893945,13.0
404031108.0,6924.0,27244.318123082547,25512.50084836606,12.0
404031108.0,6932.0,23031.45791344528,12549.931433856738,15.0
404031108.0,6962.0,13852.59583178044,13437.165151796962,15.0
404031108.0,7000.0,53645.941915955686,54905.23691971034,15.0
404031108.0,7311.0,16463.302402228455,14608.071413579632,12.0
404031108.0,8539.0,27972.8765878452,31476.960930961483,24.0
404031108.0,9412.0,60810.84146430515,51206.8427728525,10.0
404031108.0,9419.0,36156.963835203496,22304.501836979758,15.0
404031108.0,9511.0,23864.050599605922,14080.493102160875,21.0
404031108.0,9539.0,14163.618235884314,8946.322126423996,14.0
405011110.0,13.0,18640.740499237214,18749.019648461865,12.0
405011110.0,14.0,20073.701433015925,20759.054738706564,25.0
405011111.0,13.0,18587.763573928227,26589.492044449027,11.0
405011111.0,14.0,34607.352941458565,36805.800218534314,63.0
405011111.0,1214.0,34479.61360683809,34092.52508909467,13.0
405011112.0,13.0,64058.70095878202,74755.44356200098,11.0
405011113.0,14.0,70855.94975049546,74736.05866034755,32.0
405011115.0,1214.0,61035.826106946435,55887.88368719554,15.0
405021116.0,14.0,42022.21554827598,39548.18323952306,36.0
405021117.0,14.0,63615.74425565218,67427.35123308322,109.0
405021117.0,1214.0,67566.25340616186,64077.94870083913,16.0
405021117.0,6712.0,93668.77628091663,64314.32064899597,15.0
405021117.0,9999.0,100016.44452251695,80765.94193233337,10.0
405021118.0,14.0,30690.13573548757,37204.097988157,83.0
405021119.0,14.0,68093.96116225664,66854.43037392492,172.0
405021119.0,6712.0,44544.902383832334,45283.41578681405,11.0
405021119.0,9999.0,72093.71640715808,59119.898754446425,15.0
405031120.0,14.0,43832.363920858195,44007.021805260454,112.0
405031121.0,14.0,22453.616872699575,23487.99539860696,103.0
405031122.0,42.0,35501.297978612085,30914.81562262587,16.0
405031122.0,9511.0,12498.69693714699,7097.847292828135,13.0
405031123.0,14.0,46223.066854262885,37839.980246354164,49.0
405041124.0,14.0,92834.01059485789,97921.54317647655,61.0
405041124.0,42.0,32562.804067706908,14904.554667648044,11.0
405041125.0,14.0,79916.73902211487,81702.46459740888,19.0
405041127.0,14.0,101016.78007292439,94258.59756246288,144.0
405041127.0,6712.0,67288.78003420532,43275.43228237548,18.0
405041128.0,14.0,80111.06861666412,85013.60827205029,60.0
406011129.0,14.0,20540.23406603257,18127.522368225786,18.0
406011130.0,14.0,47473.78116926516,47462.1946795714,149.0
406011130.0,9999.0,88924.50487049164,86216.57877881646,11.0
406011131.0,14.0,47796.82122548063,45998.365682013624,114.0
406011131.0,9999.0,43922.56580437582,42685.728781782185,15.0
406011132.0,14.0,49785.976652453435,52823.7858262183,94.0
406011133.0,14.0,34581.261309693386,36763.77629857432,45.0
406011133.0,41.0,15048.58081142116,13965.113373583981,39.0
406011133.0,42.0,48440.838674875944,36578.282503455484,22.0
406011133.0,9511.0,14872.846612057214,10140.428693271964,12.0
406011134.0,14.0,33935.22261439586,30973.40279337425,47.0
406021140.0,14.0,17833.36762090907,16921.258999189366,18.0
406021141.0,14.0,19188.578634371494,20239.200754138965,34.0
406021142.0,14.0,14904.005468617024,13343.5664715929,11.0
407011144.0,4511.0,34781.23658526052,21954.107228706063,15.0
407011145.0,14.0,15056.954270672299,17196.266775198932,100.0
407011146.0,14.0,28126.76179267729,25886.10267711229,25.0
407011147.0,13.0,50991.57086209276,43423.33858372871,20.0
407011147.0,14.0,20881.80474515538,22582.166561554564,30.0
407011147.0,16.0,54584.74940521618,49593.119436998764,11.0
407011148.0,32.0,8199.201504692946,10541.278496416606,11.0
407011148.0,42.0,26120.419597448436,14675.947265465908,15.0
407011148.0,4511.0,40340.62282131143,19792.15759829719,16.0
407011148.0,8539.0,11471.260660977843,7769.045358404878,14.0
407011148.0,9511.0,29428.201232540378,27657.89203278098,11.0
407011149.0,14.0,14780.202843072973,14327.615587624306,26.0
407011149.0,16.0,25869.625272897436,20256.858856198003,18.0
407021150.0,14.0,22544.60342122849,20651.618138297505,67.0
407021150.0,16.0,58166.81577825027,54765.85761745538,36.0
407021150.0,41.0,107505.44439158439,119591.02298938353,28.0
407021151.0,14.0,44342.143249948014,46535.65505728598,56.0
407021151.0,41.0,27917.57870473713,34827.1678980932,20.0
407021151.0,6712.0,80206.80961309838,54487.295515152626,15.0
407021152.0,14.0,17838.445011741627,22759.49694448171,55.0
407021154.0,14.0,34776.53949923702,34993.4449014373,94.0
407021154.0,42.0,32570.22364076315,18612.844184293488,13.0
407021154.0,52.0,22137.890545969592,22890.772050975993,14.0
407021154.0,6712.0,38781.25452392369,35468.08473466412,16.0
407021155.0,14.0,42438.52931112946,40024.0730094118,105.0
407021155.0,6712.0,46489.54364333814,40386.16474658333,12.0
407021156.0,13.0,19895.178991024004,16820.412815169766,10.0
407021156.0,14.0,26932.342165860544,27177.53076177023,61.0
407021157.0,14.0,37723.09937513288,37364.74360355694,136.0
407021157.0,52.0,31825.564254190114,37344.84925521662,13.0
407021157.0,4610.0,24366.89954389927,24642.903133351465,13.0
407021157.0,6712.0,55952.896800329465,35666.233915699166,16.0
407021158.0,14.0,22769.713071320428,24643.700240721995,59.0
407021158.0,41.0,56810.66423814339,51436.962342429244,15.0
407021173.0,14.0,37160.278925626706,41689.19321259904,43.0
407021173.0,16.0,71966.26256757572,55638.89268138436,11.0
407021173.0,42.0,27864.75368523788,16119.2889620177,12.0
407021173.0,4511.0,35300.02721967461,22375.295892236853,11.0
407021173.0,4512.0,20555.98925466924,10752.921941162193,10.0
407021173.0,4610.0,22765.501336908743,20508.058809673472,12.0
407021173.0,9419.0,14744.58093497885,7566.236901825468,11.0
407021173.0,9511.0,11165.517142973122,5613.499285523375,22.0
407021174.0,14.0,16153.239246067862,14604.855446753088,22.0
407021174.0,32.0,15321.537117958771,16260.02002334326,16.0
407021174.0,42.0,26816.998635768497,20318.36620451035,18.0
407021174.0,4512.0,30289.884717870264,25840.317766732558,14.0
407021174.0,4610.0,62273.927107735835,64806.22612166436,17.0
407021174.0,9419.0,11884.144545245152,8858.204373955776,14.0
407021174.0,9511.0,10307.667515979081,4224.085464396562,19.0
407031159.0,13.0,12554.389586462408,11661.466755657944,43.0
407031160.0,13.0,16318.48242503508,9143.442672256075,11.0
407031161.0,14.0,39001.24220836008,38326.600204630915,77.0
407031161.0,9999.0,29733.015586643043,23655.710522466397,11.0
407031162.0,13.0,17243.20290853357,16086.381008267865,28.0
407031162.0,14.0,29010.88054684216,26769.45891114159,11.0
407031163.0,13.0,37352.568347353874,48910.047489553,13.0
407031163.0,14.0,33459.307326065515,35327.836806691914,14.0
407031164.0,14.0,17535.08104301133,23572.41996823258,36.0
407031165.0,14.0,21421.34257619151,16105.25155444236,15.0
407031165.0,42.0,43631.789918995564,41350.05839493707,17.0
407031166.0,14.0,31613.534316994683,29727.449759936946,19.0
407031166.0,16.0,30428.777924762413,24658.840988356467,11.0
407031167.0,13.0,21629.51281904615,23281.505021456465,12.0
407031168.0,13.0,20693.982332066673,18271.839678962264,43.0
407031169.0,14.0,52653.42929667415,51309.572671329675,70.0
407031169.0,16.0,55459.9844341252,51023.30599416366,12.0
407031169.0,19.0,83516.01310531808,94101.07560616985,14.0
407031169.0,6712.0,82639.14046293467,92730.82993621715,14.0
407031170.0,13.0,22952.99539327538,24619.08749376469,26.0
407031170.0,14.0,30859.729811439716,30808.15015641316,24.0
